level_index,differential_level,group_index,sample_count,mean,std_dev,minimum,q01,q05,q25,median,q75,q95,q99,maximum
39,0.15294118,9,400,-1.1467500203544631e-10,2.231035986070892e-10,-5.3347843e-10,-4.957186844345429e-10,-4.383639118366034e-10,-3.393138825469322e-10,-1.0596322083666898e-10,9.153443454590349e-11,2.0094436739559458e-10,2.2393331661207937e-10,2.8788197e-10
39,0.15294118,10,400,-1.1694872076664382e-10,1.9228742831491296e-10,-4.6131937e-10,-4.1457357741192523e-10,-3.933613434980998e-10,-3.1116922233342947e-10,-1.1534675298241481e-10,6.634295543483937e-11,1.5926208199457114e-10,1.7518942699301648e-10,2.2493414e-10
39,0.15294118,11,400,-1.0705593506956864e-10,1.8266519299070312e-10,-4.4135967e-10,-4.1016132018567573e-10,-3.694628242234543e-10,-2.7492881582436013e-10,-1.1886141376704629e-10,7.098792907667129e-11,1.53545237635555e-10,1.8402945292650407e-10,2.0408959e-10
39,0.15294118,12,400,-1.1441962973336544e-10,1.800792486126622e-10,-4.3936532e-10,-3.890055880195753e-10,-3.6344556947343066e-10,-2.8519472894394937e-10,-1.3637586199211071e-10,5.832447719233969e-11,1.5828024238495607e-10,1.923376581614011e-10,2.1765247e-10
39,0.15294118,13,400,-1.249054690791651e-10,1.8679883184830667e-10,-4.591439e-10,-4.076821585874413e-10,-3.740455611911386e-10,-3.072168353046578e-10,-1.3376427743239105e-10,6.209344670382588e-11,1.5061782376868393e-10,1.772031527069728e-10,2.1220463e-10
39,0.15294118,14,400,-1.1811035657507573e-10,1.7896556475523787e-10,-4.1474518e-10,-4.019153601597658e-10,-3.7519459344936833e-10,-2.9789918448708264e-10,-1.1872675759194706e-10,4.87553174916e-11,1.4279005824957554e-10,1.7319830986073368e-10,1.9688388e-10
39,0.15294118,15,400,-1.0486711906856254e-10,1.7268252201666367e-10,-4.5684156e-10,-3.945361867763175e-10,-3.592608877056591e-10,-2.7118738504805506e-10,-9.362037534099699e-11,5.647395918961795e-11,1.3867190035155006e-10,1.5307692419197493e-10,1.9536864e-10
39,0.15294118,16,400,-9.942382756499002e-11,1.5391440778728906e-10,-3.9266881e-10,-3.6002561654147057e-10,-3.359817701831247e-10,-2.4064045894833797e-10,-9.381114635109711e-11,4.7999650261421056e-11,1.1359393217724711e-10,1.4107373949578944e-10,1.6558407e-10
40,0.15686275,1,400,7.033186150806614e-07,2.2751653256246428e-08,6.286294e-07,6.461216474917819e-07,6.666101455721218e-07,6.877504574731574e-07,7.041794560791459e-07,7.18642738206654e-07,7.396219842803476e-07,7.585642327967434e-07,7.6917723e-07
40,0.15686275,2,400,4.5984818513034044e-07,1.8315061660090538e-08,4.0666507e-07,4.1797328634629596e-07,4.293291127055454e-07,4.483617175310428e-07,4.589360713680435e-07,4.7142324177684714e-07,4.898237619954671e-07,5.069605884955308e-07,5.2490583e-07
40,0.15686275,3,400,3.0494978254580473e-07,1.5270477367000847e-08,2.6418263e-07,2.7768309365683305e-07,2.8327196304189784e-07,2.945624828498694e-07,3.027570585345529e-07,3.143865754395847e-07,3.350970757765026e-07,3.426057432420748e-07,3.5401524e-07
40,0.15686275,4,400,2.2755662229201335e-07,9.764368220974111e-09,1.9639813e-07,2.0702786002857464e-07,2.1113729502530988e-07,2.2152726586455174e-07,2.2796531595759006e-07,2.3380931679639616e-07,2.432316563272252e-07,2.486581200855653e-07,2.5873078e-07
40,0.15686275,5,400,1.818932566166609e-07,7.78205937326287e-09,1.5580513e-07,1.639074331194479e-07,1.7016578297557315e-07,1.768647663880074e-07,1.817038963736195e-07,1.8700087522915965e-07,1.9495755836373972e-07,1.9843192205826196e-07,2.0613443e-07
40,0.15686275,6,400,1.5818528840583212e-07,8.719111542944107e-09,1.3406756e-07,1.3960063654394617e-07,1.442516534666538e-07,1.515983960587164e-07,1.5813982656709413e-07,1.6415713588457947e-07,1.728934954314809e-07,1.7796839145489683e-07,1.8908256e-07
40,0.15686275,7,400,1.8375975010087587e-07,1.1283494306457231e-08,1.5812823e-07,1.6251799621613828e-07,1.6621745757561257e-07,1.75071576791197e-07,1.8275733992823007e-07,1.9225992176075124e-07,2.0213820164372007e-07,2.0992439161204857e-07,2.1456998e-07
40,0.15686275,8,400,2.0488520100059304e-07,2.09257185656183e-08,1.7182478e-07,1.7351698019751894e-07,1.7826767972906055e-07,1.8734286655330834e-07,1.9906266146563212e-07,2.2397453491862507e-07,2.404014296075729e-07,2.4892855549296655e-07,2.6852456e-07
40,0.15686275,9,400,-1.2999642415691473e-10,2.1410277322407235e-10,-5.296882e-10,-4.704031580926582e-10,-4.397042077664004e-10,-3.3840246577154787e-10,-1.164540790188351e-10,6.892159759575023e-11,1.7469399885006173e-10,2.1208569983555129e-10,2.567845e-10
40,0.15686275,10,400,-1.3796591356721783e-10,2.0270950013089664e-10,-4.5116091e-10,-4.3378398650872894e-10,-4.0714961818677507e-10,-3.2781496961398204e-10,-1.5745357795360349e-10,6.292600468471576e-11,1.6297851193614011e-10,2.148807450030876e-10,2.393955e-10
40,0.15686275,11,400,-1.0691744653415058e-10,1.8014804967476015e-10,-4.3627957e-10,-4.026830882630783e-10,-3.586338004346601e-10,-2.82512645222166e-10,-1.141912432667258e-10,7.138863458711064e-11,1.6166916763649117e-10,1.8105774768351068e-10,1.956619e-10
40,0.15686275,12,400,-1.157558533586029e-10,1.778871279411976e-10,-4.1422057e-10,-3.999370470908481e-10,-3.6177556089755925e-10,-2.8836092541562053e-10,-1.189313994509611e-10,4.561062638686053e-11,1.46458121325077e-10,1.9229546510679539e-10,2.1433813e-10
40,0.15686275,13,400,-1.1736329138216503e-10,1.8175502259884416e-10,-4.2099566e-10,-4.119638091770739e-10,-3.7903912369907645e-10,-2.998144094101818e-10,-1.1640234956478146e-10,5.722779715389148e-11,1.402305743747333e-10,1.7919476597016967e-10,1.9843147e-10
40,0.15686275,14,400,-9.897865823824126e-11,1.763092846093734e-10,-4.4340753e-10,-4.057376409849489e-10,-3.679220941799066e-10,-2.608796789704826e-10,-9.519117785683484e-11,8.00044752669038e-11,1.4894593128311758e-10,1.840517793727514e-10,1.9780669e-10
40,0.15686275,15,400,-1.209488058388471e-10,1.7260776917568167e-10,-4.0959386e-10,-3.8666043838953e-10,-3.619783736641402e-10,-2.8433422977203193e-10,-1.411031499976012e-10,5.5309148754012494e-11,1.393908738434034e-10,1.7214179345859108e-10,1.9934757e-10
40,0.15686275,16,400,-1.1053343008297997e-10,1.6219302218699747e-10,-3.9437076e-10,-3.6554674953670487e-10,-3.349235319638488e-10,-2.6572216649256575e-10,-1.1385189319090827e-10,5.3758759596678196e-11,1.2505777316484937e-10,1.523950164672438e-10,1.7991365e-10
41,0.16078432,1,400,7.583187992565855e-07,2.4283544742638364e-08,6.9024605e-07,7.074199538692482e-07,7.203186981996624e-07,7.413930944721869e-07,7.566779913759092e-07,7.750360850877769e-07,7.985976367308467e-07,8.168290025878377e-07,8.2510445e-07
41,0.16078432,2,400,4.992042294560406e-07,1.921816344514139e-08,4.4633623e-07,4.5900875164761603e-07,4.691531927392134e-07,4.866528229285905e-07,4.977750052148622e-07,5.111429715043414e-07,5.338657899756071e-07,5.532831573873409e-07,5.659069e-07
41,0.16078432,3,400,3.322976568398417e-07,1.605257208219066e-08,2.9020816e-07,3.003240001930862e-07,3.076307294236358e-07,3.21491413046715e-07,3.310011038593075e-07,3.4139081606099353e-07,3.622173565531739e-07,3.7158479671006717e-07,3.9574286e-07
41,0.16078432,4,400,2.4301099525558813e-07,1.064704567765749e-08,2.1228561e-07,2.1937575809261033e-07,2.2511840143124572e-07,2.3636531665260918e-07,2.429927263847276e-07,2.491297408369064e-07,2.6087102185101684e-07,2.6740156613414e-07,2.777347e-07
41,0.16078432,5,400,1.8874842723448636e-07,8.335234736836995e-09,1.6301898e-07,1.682213407150357e-07,1.743357714190097e-07,1.8294361581183693e-07,1.8892910702561494e-07,1.9407884721545088e-07,2.0259386701582116e-07,2.075068361762078e-07,2.0966213e-07
41,0.16078432,6,400,1.5892276238105297e-07,8.793310744333456e-09,1.3557201e-07,1.4024405231793935e-07,1.4502981429131979e-07,1.5320435409194033e-07,1.588972651234144e-07,1.6460557716868607e-07,1.7272710621796248e-07,1.78950054703364e-07,1.8979034e-07
41,0.16078432,7,400,1.7797957625020899e-07,1.1510964579689664e-08,1.4872455e-07,1.566555226872879e-07,1.5986429247050182e-07,1.6873393349214894e-07,1.7764772763939618e-07,1.8694521486395388e-07,1.9686855452505369e-07,2.031415309033946e-07,2.0553418e-07
41,0.16078432,8,400,1.967725377838292e-07,1.936442349114657e-08,1.6355403e-07,1.6640281003788004e-07,1.7140191701514596e-07,1.8056539730082477e-07,1.9141587870308285e-07,2.1338510691748525e-07,2.2955851335382248e-07,2.3770349173446447e-07,2.6009363e-07
41,0.16078432,9,400,2.0048447435527805e-07,1.0473826680556211e-08,1.7487572e-07,1.7856342154232153e-07,1.8337791232170276e-07,1.9385093352752847e-07,1.9936926776153996e-07,2.075843497095775e-07,2.181063770478886e-07,2.2607537871977e-07,2.3167733e-07
41,0.16078432,10,400,-1.3549965850951153e-10,1.9041673093076564e-10,-4.9794674e-10,-4.345257614835063e-10,-4.035103237653992e-10,-3.1308326764456496e-10,-1.4933408676309767e-10,3.767594309450617e-11,1.5669833000608848e-10,2.0122332369809638e-10,2.2382757e-10
41,0.16078432,11,400,-1.1032485180436204e-10,1.795722064161155e-10,-4.183232e-10,-4.065471223557715e-10,-3.741225468312237e-10,-2.7109593736529547e-10,-1.1934548488357066e-10,5.82829800047091e-11,1.520183791348106e-10,1.8336862264711759e-10,2.1870965e-10
41,0.16078432,12,400,-9.902760380209752e-11,1.8269534579876421e-10,-4.120416e-10,-3.911114007659755e-10,-3.6561007693558523e-10,-2.810162380573189e-10,-1.0358584823233485e-10,7.948420220615926e-11,1.5088539931373802e-10,1.8445010102619008e-10,2.3995755e-10
41,0.16078432,13,400,-1.0778469658982845e-10,1.826723510414806e-10,-4.6526055e-10,-4.0380876864531956e-10,-3.686751293141555e-10,-2.855705324988911e-10,-9.748543985943492e-11,7.109071317734639e-11,1.5237156328340411e-10,1.7586510345224402e-10,1.8617345e-10
41,0.16078432,14,400,-1.051568556032943e-10,1.8011213365805774e-10,-4.0434486e-10,-3.8962160664457455e-10,-3.5771581113897e-10,-2.8073947333506766e-10,-1.1639552169318002e-10,7.395239282059762e-11,1.452454545525228e-10,1.6973029717815002e-10,2.1461816e-10
41,0.16078432,15,400,-1.2447817864468489e-10,1.7162617159296897e-10,-4.501348e-10,-3.9560520914694306e-10,-3.7079926906713466e-10,-2.8234260068815686e-10,-1.3793927805538786e-10,4.4496703197061116e-11,1.3420527120167057e-10,1.6426253968138122e-10,1.984029e-10
41,0.16078432,16,400,-1.1744152762695888e-10,1.5839073665810437e-10,-4.3146264e-10,-3.597267372867918e-10,-3.3277810923548754e-10,-2.67444510981818e-10,-1.2312979802420188e-10,3.826384868677035e-11,1.1486901499435651e-10,1.4423293920318154e-10,1.6485034e-10
42,0.16470589,1,400,8.138025386017489e-07,2.5875458621559876e-08,7.396255e-07,7.511368778523319e-07,7.717447147115308e-07,7.959577601468482e-07,8.142609431160963e-07,8.306456606987922e-07,8.562123440469804e-07,8.813955781761251e-07,8.920061e-07
42,0.16470589,2,400,5.400759955875856e-07,2.130412027426616e-08,4.812487e-07,4.975942192686489e-07,5.078889842025092e-07,5.254745900629132e-07,5.38278129624814e-07,5.527569726382353e-07,5.764171532973705e-07,5.95112410337606e-07,6.248813e-07
42,0.16470589,3,400,3.6062392815949807e-07,1.5754695967702234e-08,3.14069e-07,3.284456121832591e-07,3.3556285075064805e-07,3.4966346618148236e-07,3.5905463846575003e-07,3.7098806160429376e-07,3.880020969404541e-07,4.001160388611424e-07,4.097994e-07
42,0.16470589,4,400,2.598747060389428e-07,1.148202966376311e-08,2.2534827e-07,2.3534283883464013e-07,2.4146269907987514e-07,2.518493076308914e-07,2.600909141392549e-07,2.6712567802178455e-07,2.79163701577545e-07,2.8627564518046706e-07,2.985492e-07
42,0.16470589,5,400,1.975078811256026e-07,8.325974247232552e-09,1.68841e-07,1.774277166077809e-07,1.8408548854154106e-07,1.914745588749156e-07,1.977026116151137e-07,2.0329675010088977e-07,2.108213124074609e-07,2.1476097316508456e-07,2.2096145e-07
42,0.16470589,6,400,1.6172032150763015e-07,9.088785128071379e-09,1.3698823e-07,1.416447062752013e-07,1.4776255596871124e-07,1.5541975173505307e-07,1.614926858906074e-07,1.6820484560753357e-07,1.7586663929591851e-07,1.801843521320734e-07,1.97949e-07
42,0.16470589,7,400,1.7391399097732575e-07,1.106204039205608e-08,1.4422521e-07,1.5009980231184272e-07,1.5700979645316692e-07,1.6530804813896793e-07,1.7301822197168804e-07,1.8236904608670557e-07,1.919484056145393e-07,1.9758071644560003e-07,2.0256562e-07
42,0.16470589,8,400,1.885981764004896e-07,1.776836840403442e-08,1.5736519e-07,1.610975611754384e-07,1.6624851113533622e-07,1.7395443663303922e-07,1.8357580700012477e-07,2.042176880934221e-07,2.195933369364411e-07,2.2807759222587263e-07,2.3469113e-07
42,0.16470589,9,400,2.0235157982995133e-07,1.080327658206287e-08,1.7277615e-07,1.7808758457249496e-07,1.845183135174011e-07,1.949899370856656e-07,2.0294614699878366e-07,2.0936110800562346e-07,2.2023718244668088e-07,2.2607702831578536e-07,2.2936662e-07
42,0.16470589,10,400,-1.0958111059452148e-10,2.0341184233800998e-10,-4.687523e-10,-4.3816236944271837e-10,-4.037091244635249e-10,-3.1193563704290383e-10,-1.0209317419240804e-10,8.17550922793675e-11,1.7272103955412453e-10,2.0290561730806894e-10,2.260091e-10
42,0.16470589,11,400,-1.0545360891179829e-10,1.8242501040767225e-10,-4.3369075e-10,-3.9759558922991543e-10,-3.71860796322121e-10,-2.844643062771546e-10,-1.1547303391257202e-10,6.928335162526e-11,1.6110644415756598e-10,1.9413481280872168e-10,2.0352392e-10
42,0.16470589,12,400,-9.220859256128594e-11,1.7599673163029815e-10,-4.1401868e-10,-3.7989829948514855e-10,-3.536391304792552e-10,-2.601446766337112e-10,-8.227991551978953e-11,8.425108180554197e-11,1.570385106675065e-10,1.796972720624623e-10,2.270637e-10
42,0.16470589,13,400,-1.0899862401818773e-10,1.857655510975916e-10,-4.5491974e-10,-4.093332550691997e-10,-3.7161370092242406e-10,-2.9670082363209005e-10,-1.0647543263742065e-10,7.123777089057537e-11,1.508565244945359e-10,1.8570186097188744e-10,2.0284982e-10
42,0.16470589,14,400,-1.2161613496510437e-10,1.7886387903177326e-10,-4.395425e-10,-4.1161013042412264e-10,-3.8068984492545256e-10,-2.9607730156477885e-10,-1.1802768484781012e-10,5.3219547692384683e-11,1.3840758886218808e-10,1.7267501803419616e-10,1.9739457e-10
42,0.16470589,15,400,-1.0192754122066022e-10,1.698251237206387e-10,-4.225945e-10,-3.8898780446716686e-10,-3.5290977501434285e-10,-2.588867661912353e-10,-8.797135936378098e-11,5.433845474273058e-11,1.3581846272647784e-10,1.7474062391498176e-10,2.0053839e-10
42,0.16470589,16,400,-1.1407788778775106e-10,1.553590322588752e-10,-3.9664122e-10,-3.619135505172899e-10,-3.387460839610057e-10,-2.6198922892239906e-10,-1.216551234750618e-10,2.8668539764353795e-11,1.2090186629620792e-10,1.4518977256572357e-10,1.8320988e-10
43,0.16862746,1,400,8.7269569277737e-07,2.828257718640889e-08,7.8400524e-07,8.063261088864237e-07,8.264881870445606e-07,8.544547824840265e-07,8.720723769783945e-07,8.91931961177761e-07,9.215901599191056e-07,9.411542362158798e-07,9.489684e-07
43,0.16862746,2,400,5.845453736696982e-07,2.1741376045975794e-08,5.323684e-07,5.377709425147259e-07,5.511370801514204e-07,5.703943060098027e-07,5.838490437781729e-07,5.984922779589397e-07,6.217736938651797e-07,6.397498395926959e-07,6.6663e-07
43,0.16862746,3,400,3.9173508781686905e-07,1.6794937739705253e-08,3.51266e-07,3.5722356813039367e-07,3.6524169786389395e-07,3.807292188184874e-07,3.9013549724131735e-07,4.02111737685118e-07,4.184637234061483e-07,4.3701927097572476e-07,4.4940893e-07
43,0.16862746,4,400,2.792614193225518e-07,1.2410262055646054e-08,2.404644e-07,2.492168442813636e-07,2.581248935484837e-07,2.711588962256428e-07,2.7917819522826903e-07,2.8693693110426466e-07,3.012210129327286e-07,3.084796020402791e-07,3.1207864e-07
43,0.16862746,5,400,2.0724413527517526e-07,8.950990752031315e-09,1.7792655e-07,1.8557550745867957e-07,1.9133869884058185e-07,2.013238855624877e-07,2.0753213902935386e-07,2.1309372044697739e-07,2.2193603825826356e-07,2.2725556348746067e-07,2.2930566e-07
43,0.16862746,6,400,1.6551747791027083e-07,8.957426882115676e-09,1.3870965e-07,1.46008272565723e-07,1.512003265702333e-07,1.5912291573272341e-07,1.6547328129945527e-07,1.7158646414827672e-07,1.8005092385919852e-07,1.8485576177340588e-07,2.0015864e-07
43,0.16862746,7,400,1.707725498789614e-07,1.1060783243036868e-08,1.4245467e-07,1.4765412373662911e-07,1.5320661219675458e-07,1.6241023104157648e-07,1.702404617276443e-07,1.781327831906765e-07,1.8974477953292987e-07,1.938830318692908e-07,2.0450182e-07
43,0.16862746,8,400,1.8080699778266763e-07,1.6195432732009902e-08,1.5164704e-07,1.564060137582146e-07,1.6077515070378466e-07,1.6751013021121253e-07,1.760861536581615e-07,1.9414246921201084e-07,2.085138326890501e-07,2.1506013368366438e-07,2.2087328e-07
43,0.16862746,9,400,1.9901796967758402e-07,1.0386435921137879e-08,1.7224684e-07,1.739506635090038e-07,1.8053642918403058e-07,1.9230860459629184e-07,1.9945915852304097e-07,2.0665123301455424e-07,2.146677552161691e-07,2.218403200515695e-07,2.2472744e-07
43,0.16862746,10,400,-1.0270789123703605e-10,1.9227502285809485e-10,-4.814859e-10,-4.260834332581176e-10,-3.900184147864749e-10,-2.8128292056672777e-10,-9.893712585307135e-11,8.891791122844772e-11,1.6399419391910362e-10,1.944533169206952e-10,2.1259015e-10
43,0.16862746,11,400,-1.0296965134633803e-10,1.7987697852303468e-10,-4.71692e-10,-4.013309451433855e-10,-3.6840225731138433e-10,-2.688941777573284e-10,-9.32925681151886e-11,6.922766873640462e-11,1.5950037401957214e-10,1.8739693088964944e-10,2.0674097e-10
43,0.16862746,12,400,-1.0338068190569871e-10,1.885531585376632e-10,-4.1141288e-10,-3.9875903246056055e-10,-3.7805657077116803e-10,-2.951496477776594e-10,-9.832459499370394e-11,7.871752555344003e-11,1.608232547134491e-10,1.9466077930130327e-10,2.1709005e-10
43,0.16862746,13,400,-1.1738360082205876e-10,1.7945516190656453e-10,-4.3985157e-10,-4.2560756002840707e-10,-3.87923197731066e-10,-2.841901228234356e-10,-1.1469847294165447e-10,4.6521416059708276e-11,1.379205784302062e-10,1.6649056341910825e-10,2.410365e-10
43,0.16862746,14,400,-1.295686149181425e-10,1.7771036068991855e-10,-4.4607235e-10,-3.939286746801329e-10,-3.724562047668911e-10,-2.9336138379632004e-10,-1.5451827317658484e-10,5.592199273096732e-11,1.3406571824914337e-10,1.7735220764203417e-10,2.1169452e-10
43,0.16862746,15,400,-9.168901746598986e-11,1.7293442590208283e-10,-3.9277984e-10,-3.886352287207906e-10,-3.5657372887687444e-10,-2.5331207270662404e-10,-8.926663574992943e-11,8.236952092621763e-11,1.457971160467863e-10,1.7336697771819228e-10,1.891602e-10
43,0.16862746,16,400,-1.0096881471589967e-10,1.6464663905521363e-10,-3.7640488e-10,-3.5437661083381756e-10,-3.3363738299874154e-10,-2.6430799215937384e-10,-9.870468678507827e-11,6.780562743224916e-11,1.281900620375697e-10,1.4928846034378828e-10,1.7392861e-10
44,0.17254902,1,400,9.3534233528203e-07,2.979450347279804e-08,8.3946725e-07,8.657268602974e-07,8.848718977105819e-07,9.149489699211699e-07,9.356821237815893e-07,9.573514319072274e-07,9.844402768521832e-07,1.0044486384686025e-06,1.0218517e-06
44,0.17254902,2,400,6.304897364373119e-07,2.4082068153813337e-08,5.674931e-07,5.757188301913629e-07,5.939029477985969e-07,6.132083427701218e-07,6.30599089390671e-07,6.459781474177362e-07,6.706973238124191e-07,6.906788883043191e-07,7.134976e-07
44,0.17254902,3,400,4.26061995000282e-07,1.745945612842259e-08,3.8190385e-07,3.891028509883654e-07,3.972506505078854e-07,4.132098752052116e-07,4.25927410674376e-07,4.3807146710150846e-07,4.5637589494162964e-07,4.6529271145345776e-07,4.825109e-07
44,0.17254902,4,400,3.003467518425396e-07,1.3353530731703566e-08,2.598586e-07,2.678884609963461e-07,2.7955333337104094e-07,2.914952617061317e-07,3.0020720487300423e-07,3.0912063664345624e-07,3.2219505641251084e-07,3.318999100088149e-07,3.397816e-07
44,0.17254902,5,400,2.1880915127781008e-07,9.63896885898155e-09,1.8869363e-07,1.924707579803453e-07,2.0184359783570471e-07,2.123393834096987e-07,2.1937366057045438e-07,2.2541439292922405e-07,2.3341771893115035e-07,2.390078654457284e-07,2.4350086e-07
44,0.17254902,6,400,1.7070992033296762e-07,9.526559084536803e-09,1.4135375e-07,1.4917264294922462e-07,1.5568379438946067e-07,1.6475197739396208e-07,1.7061071844182152e-07,1.77569209114381e-07,1.8571285522739345e-07,1.8921691079754053e-07,2.0919506e-07
44,0.17254902,7,400,1.691605826437126e-07,1.0941910744300863e-08,1.3810038e-07,1.457191433473781e-07,1.5158642767687526e-07,1.6116194956339314e-07,1.6904587596400233e-07,1.7783774097779315e-07,1.8622427191417046e-07,1.925648984979489e-07,1.9769755e-07
44,0.17254902,8,400,1.7328628544532875e-07,1.5146984814496133e-08,1.4665031e-07,1.4934394087617875e-07,1.5395371235626954e-07,1.6080176834520898e-07,1.685227317693716e-07,1.8578400329261058e-07,2.006594783665605e-07,2.0528306947653617e-07,2.1058493e-07
44,0.17254902,9,400,1.9422253050294103e-07,1.0268321273143444e-08,1.6373079e-07,1.6726138269973488e-07,1.7590999377148364e-07,1.8739328666583788e-07,1.949767138853531e-07,2.0141310130838974e-07,2.0909076923203429e-07,2.15999148025503e-07,2.2303628e-07
44,0.17254902,10,400,-1.1917817980400388e-10,1.960553595581051e-10,-4.6717735e-10,-4.438591968969341e-10,-4.0356188668599915e-10,-3.056577074778133e-10,-1.1856666343179612e-10,6.27039548756203e-11,1.6283545414830216e-10,2.1158385626884878e-10,2.2108781e-10
44,0.17254902,11,400,-1.0428746088214907e-10,1.835046049376297e-10,-4.1167433e-10,-3.944754733975486e-10,-3.6109666506911606e-10,-2.8911983224189086e-10,-1.000318022859048e-10,8.243912323624425e-11,1.5278638076932083e-10,1.7973680446758952e-10,1.8777288e-10
44,0.17254902,12,400,-1.1511846815186839e-10,1.7926669754799913e-10,-4.312436e-10,-3.9778684984836943e-10,-3.656313168898251e-10,-2.786835762158546e-10,-1.396914875440025e-10,6.482204530089408e-11,1.5613110734835621e-10,1.7687180636771766e-10,2.0300757e-10
44,0.17254902,13,400,-1.2274566693788735e-10,1.8401224729531349e-10,-4.5067533e-10,-4.0838518955421676e-10,-3.720889277247785e-10,-2.928945697089347e-10,-1.313503542044181e-10,5.3416226303282244e-11,1.5289146268471217e-10,1.8916571503657658e-10,2.091444e-10
44,0.17254902,14,400,-1.1168244959017899e-10,1.7870976712093848e-10,-4.3108386e-10,-3.945830376328452e-10,-3.707768023164526e-10,-2.854727010337399e-10,-1.165898766419815e-10,6.352381468066604e-11,1.40331440912078e-10,1.7516370576231557e-10,2.0372153e-10
44,0.17254902,15,400,-1.0452972390114814e-10,1.697871896284931e-10,-4.0446888e-10,-3.7779156775163966e-10,-3.4965481343629536e-10,-2.741743637679761e-10,-9.869153064223646e-11,5.7175074570647855e-11,1.3474908897026512e-10,1.7944995628349502e-10,2.074537e-10
44,0.17254902,16,400,-9.879806497545794e-11,1.543047095365394e-10,-3.7368322e-10,-3.552791288941037e-10,-3.297443249006271e-10,-2.422943928825916e-10,-9.126888481092443e-11,4.579392507558788e-11,1.1922901416161475e-10,1.4851499752221998e-10,1.7704725e-10
45,0.17647059,1,400,9.997282653273487e-07,3.085804245765996e-08,9.114833e-07,9.265191221174973e-07,9.512947229950441e-07,9.784318422134675e-07,9.985632800635358e-07,1.0196583843935514e-06,1.0500923906420212e-06,1.069810292619877e-06,1.0862404e-06
45,0.17647059,2,400,6.789547074959045e-07,2.6116071575614868e-08,6.1147995e-07,6.25312163720082e-07,6.40445665567313e-07,6.61885096064907e-07,6.763098667761369e-07,6.952100619628254e-07,7.270194771535899e-07,7.452315566069956e-07,7.5599166e-07
45,0.17647059,3,400,4.617433992848419e-07,1.7212019140748985e-08,4.1497867e-07,4.231085375749899e-07,4.345287521800856e-07,4.5051445596300255e-07,4.617686357732964e-07,4.7310884099260875e-07,4.897625785815763e-07,5.047319297091235e-07,5.167508e-07
45,0.17647059,4,400,3.2372043186512654e-07,1.3716952913822467e-08,2.825949e-07,2.8932168930850823e-07,3.0034741627105177e-07,3.1483823903499797e-07,3.2402512317730725e-07,3.3270020338704853e-07,3.47506166065159e-07,3.537359356187153e-07,3.5875044e-07
45,0.17647059,5,400,2.3173913561436165e-07,1.0129049500999994e-08,2.0042495e-07,2.0521487286373486e-07,2.1452097200835852e-07,2.255778319693036e-07,2.3210932198480805e-07,2.387044659712956e-07,2.473535417379935e-07,2.529836635289939e-07,2.615885e-07
45,0.17647059,6,400,1.7701752248910908e-07,9.299404525004589e-09,1.5207563e-07,1.5628266922362854e-07,1.618512584400378e-07,1.7107533878402137e-07,1.7727502665820793e-07,1.8339488150331817e-07,1.9176278343024933e-07,1.9643632995780535e-07,2.063436e-07
45,0.17647059,7,400,1.6812947055910855e-07,1.0935173519840396e-08,1.4010317e-07,1.4391122519441523e-07,1.5049779804598985e-07,1.600257810707717e-07,1.6766291111025566e-07,1.7641863081507836e-07,1.8525598903806893e-07,1.903416342941e-07,1.9382563e-07
45,0.17647059,8,400,1.6730110438345492e-07,1.45732973514071e-08,1.4293788e-07,1.4569644051221077e-07,1.489778121310792e-07,1.5528892305383124e-07,1.628733485858902e-07,1.8032859117056432e-07,1.931860005299768e-07,1.9789682198734226e-07,2.0045826e-07
45,0.17647059,9,400,1.8828114754398938e-07,9.70340449258612e-09,1.5869746e-07,1.6398516777371697e-07,1.722965855321945e-07,1.8163128601145218e-07,1.8897064535394748e-07,1.9479361412777507e-07,2.0401326707997212e-07,2.0800112025654015e-07,2.095847e-07
45,0.17647059,10,400,-1.368630224554473e-10,2.0498042486378132e-10,-4.74942e-10,-4.30488123481787e-10,-4.081718713022653e-10,-3.324451824937569e-10,-1.5936792857607074e-10,7.434267784711679e-11,1.6651427459102295e-10,2.069711366181613e-10,2.4044722e-10
45,0.17647059,11,400,-1.1002687144300201e-10,1.8061143187000196e-10,-4.0789527e-10,-3.894033137608055e-10,-3.6182594698175307e-10,-2.91568040544643e-10,-1.0409382383835819e-10,6.164599733460285e-11,1.5093818347966522e-10,1.8384943928362313e-10,2.483651e-10
45,0.17647059,12,400,-1.141014991225351e-10,1.8096426594192797e-10,-4.215286e-10,-3.870596973487572e-10,-3.6627389593535397e-10,-2.87641604979072e-10,-1.141990495223677e-10,5.19598981896241e-11,1.5269557770980472e-10,1.8850880342813337e-10,2.243113e-10
45,0.17647059,13,400,-1.2053892882316411e-10,1.8215990563794468e-10,-4.2052234e-10,-4.069977652121359e-10,-3.788435481988372e-10,-2.996260253795846e-10,-1.173098007622997e-10,5.123709616305927e-11,1.472130022051043e-10,1.7457356865646642e-10,1.9731472e-10
45,0.17647059,14,400,-9.927435731219188e-11,1.7761918961600075e-10,-4.315329e-10,-4.0308129806154723e-10,-3.7076187814344406e-10,-2.5688685206803896e-10,-9.080597732080697e-11,7.80463679794785e-11,1.468510840707537e-10,1.7859037027001532e-10,2.140807e-10
